Metric,Value
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.00000743885
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000859939
design_powergrid__voltage__worst,0.0000859939
design_powergrid__voltage__worst__net:VPWR,1.79991
design_powergrid__drop__worst,0.00008961
design_powergrid__drop__worst__net:VPWR,0.00008961
design_powergrid__voltage__worst__net:VGND,0.0000859939
design_powergrid__drop__worst__net:VGND,0.0000859939
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.0000073799999999999996448652415936830806231228052638471126556396484375
ir__drop__worst,0.000089599999999999995945430819599408778231008909642696380615234375
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
